X-1_norm,X-2_norm
0.046583850931676996,0.0288461538461538
0.02795031055900621,0.03525641025641024
0.03416149068322982,0.04166666666666663
0.04037267080745344,0.04487179487179488
0.043478260869565244,0.03205128205128205
0.031055900621118016,0.04166666666666663
0.04037267080745344,0.03525641025641024
0.03416149068322982,0.04166666666666663
0.04037267080745344,0.038461538461538436
0.03726708074534163,0.04807692307692307
0.046583850931676996,0.07371794871794868
0.07142857142857145,0.08012820512820512
0.07763975155279501,0.10256410256410253
0.09937888198757766,0.10256410256410253
0.09937888198757766,0.10576923076923073
0.10248447204968941,0.10256410256410253
0.09937888198757766,0.11858974358974356
0.11490683229813664,0.11217948717948717
0.10869565217391303,0.10576923076923073
0.10248447204968941,0.11217948717948717
0.10869565217391303,0.09935897435897434
0.09627329192546585,0.09615384615384615
0.09316770186335405,0.09935897435897434
0.09627329192546585,0.13461538461538458
0.13043478260869562,0.13461538461538458
0.13043478260869562,0.12179487179487175
0.11801242236024845,0.1314102564102564
0.12732919254658387,0.12179487179487175
0.11801242236024845,0.09615384615384615
0.09316770186335405,0.07371794871794868
0.07142857142857145,0.10897435897435898
0.10559006211180122,0.11858974358974356
0.11490683229813664,0.11538461538461536
0.11180124223602483,0.125
0.12111801242236025,0.13782051282051277
0.13354037267080743,0.1282051282051282
0.12422360248447206,0.125
0.12111801242236025,0.10897435897435898
0.10559006211180122,0.10897435897435898
0.10559006211180122,0.12179487179487175
0.11801242236024845,0.11538461538461536
0.11180124223602483,0.11538461538461536
0.11180124223602483,0.1282051282051282
0.12422360248447206,0.125
0.12111801242236025,0.13461538461538458
0.13043478260869562,0.1474358974358974
0.14285714285714285,0.1506410256410256
0.14596273291925466,0.1538461538461538
0.14906832298136646,0.1506410256410256
0.14596273291925466,0.13782051282051277
0.13354037267080743,0.14102564102564102
0.13664596273291924,0.125
0.12111801242236025,0.125
0.12111801242236025,0.11217948717948717
0.10869565217391303,0.10897435897435898
0.10559006211180122,0.08333333333333331
0.08074534161490682,0.0897435897435897
0.08695652173913043,0.10576923076923073
0.10248447204968941,0.10576923076923073
0.10248447204968941,0.11538461538461536
0.11180124223602483,0.10897435897435898
0.10559006211180122,0.09615384615384615
0.09316770186335405,0.08653846153846151
0.08385093167701863,0.0897435897435897
0.08695652173913043,0.0897435897435897
0.08695652173913043,0.08012820512820512
0.07763975155279501,0.0608974358974359
0.059006211180124224,0.038461538461538436
0.03726708074534163,0.05448717948717946
0.05279503105590061,0.03525641025641024
0.03416149068322982,0.0288461538461538
0.02795031055900621,0.03205128205128205
0.031055900621118016,0.03205128205128205
0.031055900621118016,0.04166666666666663
0.04037267080745344,0.04166666666666663
0.04037267080745344,0.05448717948717946
0.05279503105590061,0.07051282051282048
0.06832298136645965,0.06730769230769229
0.06521739130434784,0.057692307692307654
0.05590062111801242,0.08653846153846151
0.08385093167701863,0.07692307692307693
0.0745341614906832,0.07692307692307693
0.0745341614906832,0.08653846153846151
0.08385093167701863,0.11538461538461536
0.11180124223602483,0.10897435897435898
0.10559006211180122,0.10897435897435898
0.10559006211180122,0.11217948717948717
0.10869565217391303,0.11538461538461536
0.11180124223602483,0.09935897435897434
0.09627329192546585,0.10576923076923073
0.10248447204968941,0.10256410256410253
0.09937888198757766,0.10576923076923073
0.10248447204968941,0.10256410256410253
0.09937888198757766,0.09294871794871795
0.09006211180124224,0.07051282051282048
0.06832298136645965,0.08333333333333331
0.08074534161490682,0.08653846153846151
0.08385093167701863,0.20833333333333331
0.20186335403726707,0.13782051282051277
0.13354037267080743,0.11858974358974356
0.11490683229813664,0.10897435897435898
0.10559006211180122,0.13782051282051277
0.13354037267080743,0.14423076923076922
0.13975155279503104,0.13461538461538458
0.13043478260869562,0.125
